ParentSKU(必填),SKU（必填）,产品分类,产品标题（必填）,产品描述（必填）,物品状况（必填）,产品品牌,产品材质,尺寸,颜色,库存(必填),零售价,目标价(必填),一口价(必填),拍卖安排费出价,起拍价,来源url,运费(必填),发货地(必填),处理时间(必填),运输重量,快速运输运费（美国）,快速运输时间,附加项目价格,最大日销售量,配件价格,配件描述,主图（URL）地址(必填),附图1（URL）地址,附图2（URL）地址,附图3（URL）地址,附图4（URL）地址,附图5（URL）地址,附图6（URL）地址,附图7（URL）地址
201155165,201155165-Black,,"Snake-shaped fast charger, suitable for iPhone Android Type-C 2 meters long","Condition: New

Available Colors: android, iphone, type-c


Description

Product Name: Black Snake Serpentine Durable Charger Cable 

Type:Micro usb/ type c/ Lighting

Has Retail Package: Yes

Features: Reversible

Color:Black

Length:1m/2m

Compatibility 1: for iPhone 5/5s/6/6s/7/8 Plus, for iPhone X/XS/XR/XS Max ,for iPad 4/ iPad mini 2 3 4 / iPad Pro ,for iPod touch 6
Compatibility 2: Data Cable For Samsung S6/S7/S8/S9/Note 8
Compatibility 3: Mobile Phone Cable For Huawei P20 P30 P30 pro

Feature: Fast Charging Cable,Charger Cable,Data Cable

Function 1: Fast Charger,Charger for Phone

Function 2: Charging for iPhone

Packing List：

1PC X Usb Cable.",New,,,,Black,1000,,,35.0,,8,,12.0,China,5,,,,,,,,https://images.tophatter.com/994a8b73885cf7d3044bd582810391e9/original.jpg,https://images.tophatter.com/994a8b73885cf7d3044bd582810391e9/original.jpg,https://images.tophatter.com/b0fd925069cdf0acf98a8defd4a4586a/original.jpg,https://images.tophatter.com/88752695edb3c7052355d02cfadf2a33/original.jpg,https://images.tophatter.com/329c4cac478cd39573cb867067b943da/original.jpg,https://images.tophatter.com/bf862ec01a7cb9119ec003b67f5ec92a/original.jpg,https://images.tophatter.com/01073e0bba8afcb4e9751d3e3205e932/original.jpg
200434124,200434124-Black,,"BluetoothUSB Music Hat LED Beanie Cap, Lighting & Flashing Modes, Built-in Stereo Speaker","Condition: New with tags

Available Colors: Black


(VISIBILITY & SAFETY)There are two modes about our LED lighting beanies, white light lighting mode ensure you can see clearly in the evening or dark; the red and blue light flashing alternately alarm mode make you worked or sported more safer in the dark night, and the runtime for the lighting hat can last up to 4 hours.
(DETACHABLE & WASHABLE)Just need pull the rim for led knitted beanie open and push the light inward to separate the light and wash the cap or charge for the light, no any extra wires. There a hole in the edge of bluetooth device, which is makes the headphones easy to remove and install when you want to wash the LED music beanie.
(WIRELESS BLUEBOOTH V5.0)The bluetooth music hat with stable and stronge V5.0 bluetooth connectivity technology, any intelligent bluetooth devices can be paired with the hat easily in seconds ( transmission distance up to 33 feet), built-in stereo speakers & mic, led bluetooth cap also support music and phone, USB charge 1.5 2 hours can lasted use for 10 to 12 hours.
(USB CHARGE & EXCELLENT MUSIC) No need re-purchase and change batteries for this Bluetooth LED beanie, only a standard USB port from the computer or mobile phone charger. Upgraded loudspeakers offer excellent stereo sound, enjoy enhanced music listening experience, simple 3 buttons control panel to calls, find songs, ro control volume.
(UNIVERSAL SIZE & IDEAL GIFTS)This winter thermal led hats are stretchy & elastic, can fits for most teens, mens, womens. Perfect for daily wearing including indoors and outdoors activities, such as camping, cycling, grilling, auto repair, fishing, jogging, walking your dog, skiing, snowboarding, running, traveling, hiking, motorcycling. Also is a ideal gift on Birthday, Thanksgiving Day, Christmas, New Year.",New,,,,Black,1000,,,35.0,,15,,15.0,China,5,,,,,,,,https://images.tophatter.com/b198470b41d371d0c2423fa2bc031b2a/original.jpg,https://images.tophatter.com/b198470b41d371d0c2423fa2bc031b2a/original.jpg,https://images.tophatter.com/6851c2ff47b2fd6f066b8271c6b7b1bd/original.jpg,https://images.tophatter.com/4db4b24f2ab9d885889067ffb5934e4c/original.jpg,https://images.tophatter.com/57a38ab321013e641341ecbf1a0811ba/original.jpg,https://images.tophatter.com/c8fc51cedb9436bb8ad74ec1c7774069/original.jpg,https://images.tophatter.com/468847b979fb3a1d57275af272e52ab1/original.jpg
200805647,200805647-Blue,,Men&Women Fashion Socks Unisex 'Do Not Disturb I'm Gaming ' Great Gamer Gift Letter Print Funny,"Condition: New

Available Colors: Blue, Black, White


Feature:

Material:Polyester

Size:Free

One size fit most,stretchy Soft and fashionable

Very comfortable Stretch Fabric,a perfect gift to yourself or friends.

Pls Note:Different computer have different monitor,the color may be a little difference.

Thanks for your understandings.

Package Content:

1 pair Socks",New,,,,Blue,1000,,,18.0,,10,,10.0,China,5,,,,,,,,https://images.tophatter.com/9849b09fe5ec99fc029bdd707c2e6cd2/original.jpg,https://images.tophatter.com/9849b09fe5ec99fc029bdd707c2e6cd2/original.jpg,https://images.tophatter.com/efdb04f55c0ebd6e9ebaba6964b290ba/original.jpg,https://images.tophatter.com/e36737948998cc262ab0bc6ac050081b/original.jpg,https://images.tophatter.com/8fd9014a3142e2add8793eaf5871e75a/original.jpg,https://images.tophatter.com/cffb8f19f08d535372fb992f2012c5ca/original.jpg,https://images.tophatter.com/61928405c6975f0f9e9b5ca5aec318d9/original.jpg
200805647,200805647-Black,,Men&Women Fashion Socks Unisex 'Do Not Disturb I'm Gaming ' Great Gamer Gift Letter Print Funny,"Condition: New

Available Colors: Blue, Black, White


Feature:

Material:Polyester

Size:Free

One size fit most,stretchy Soft and fashionable

Very comfortable Stretch Fabric,a perfect gift to yourself or friends.

Pls Note:Different computer have different monitor,the color may be a little difference.

Thanks for your understandings.

Package Content:

1 pair Socks",New,,,,Black,1000,,,18.0,,10,,10.0,China,5,,,,,,,,https://images.tophatter.com/9849b09fe5ec99fc029bdd707c2e6cd2/original.jpg,https://images.tophatter.com/9849b09fe5ec99fc029bdd707c2e6cd2/original.jpg,https://images.tophatter.com/efdb04f55c0ebd6e9ebaba6964b290ba/original.jpg,https://images.tophatter.com/e36737948998cc262ab0bc6ac050081b/original.jpg,https://images.tophatter.com/8fd9014a3142e2add8793eaf5871e75a/original.jpg,https://images.tophatter.com/cffb8f19f08d535372fb992f2012c5ca/original.jpg,https://images.tophatter.com/61928405c6975f0f9e9b5ca5aec318d9/original.jpg
200805647,200805647-White,,Men&Women Fashion Socks Unisex 'Do Not Disturb I'm Gaming ' Great Gamer Gift Letter Print Funny,"Condition: New

Available Colors: Blue, Black, White


Feature:

Material:Polyester

Size:Free

One size fit most,stretchy Soft and fashionable

Very comfortable Stretch Fabric,a perfect gift to yourself or friends.

Pls Note:Different computer have different monitor,the color may be a little difference.

Thanks for your understandings.

Package Content:

1 pair Socks",New,,,,White,1000,,,18.0,,10,,10.0,China,5,,,,,,,,https://images.tophatter.com/9849b09fe5ec99fc029bdd707c2e6cd2/original.jpg,https://images.tophatter.com/9849b09fe5ec99fc029bdd707c2e6cd2/original.jpg,https://images.tophatter.com/efdb04f55c0ebd6e9ebaba6964b290ba/original.jpg,https://images.tophatter.com/e36737948998cc262ab0bc6ac050081b/original.jpg,https://images.tophatter.com/8fd9014a3142e2add8793eaf5871e75a/original.jpg,https://images.tophatter.com/cffb8f19f08d535372fb992f2012c5ca/original.jpg,https://images.tophatter.com/61928405c6975f0f9e9b5ca5aec318d9/original.jpg
199751745,199751745-Red,,Best Thermal Fleece Balaclava Outdoor Ski Masks Bike Cyling Beanies Winter Wind Stopper Face Hats,"Condition: New

Available Sizes: 1pcs

Available Colors: Red, Black, Grey


Features:
One size fits most adults
Ideal for motorcyclists,cyclists,skiing,fishing,hiking and for winter use unisex for men and women
Can keep warm for your face,nose,ears,and neck,Perfect protection for sping fall and winter
Before wear it,pls wash and put it in sun,It will be more comfortable
COMFORTABLE FUNCTIONAL FABRIC: sanding fleece is moisture wicking and antistatic while keep you warm for the whole winter season
EXQUISITE SEWING CRAFT: makes it tough and durable as you can see in the pictures.With it,you can totally enjoy your winter sports
This fleece is in high quality with good warming effect. Winter has come, the cold weather has come, you need a good head face warmer.
Ski mask can be a perfect choice for you. It is warm enough and versatile for all kinds of winter sports.
Try our best to produce the best and the most valuable products for our customer.

Specifications:
Material: Fleece
One size fits most adults
Head circumference：600mm
Height:310mm

Packing Content:
1 x Fleece warm windproof mask",New,,,,Red,1000,,,25.0,,10,,15.0,China,5,,,,,,,,https://images.tophatter.com/2ae44b199cb641e487d83bbede647764/original.jpg,https://images.tophatter.com/2ae44b199cb641e487d83bbede647764/original.jpg,https://images.tophatter.com/e217a59b35e033eb1b99fdb61919c7cf/original.jpg,https://images.tophatter.com/65bb752097ebff2fcee2cb96c840c814/original.jpg,https://images.tophatter.com/5704ec4a7ecc86f899f5200edecfd2ff/original.jpg,https://images.tophatter.com/6528523d687ff75627e3846265e212de/original.jpg,https://images.tophatter.com/516435f00da478931a7c1e647416c28b/original.jpg
199751745,199751745-Black,,Best Thermal Fleece Balaclava Outdoor Ski Masks Bike Cyling Beanies Winter Wind Stopper Face Hats,"Condition: New

Available Sizes: 1pcs

Available Colors: Red, Black, Grey


Features:
One size fits most adults
Ideal for motorcyclists,cyclists,skiing,fishing,hiking and for winter use unisex for men and women
Can keep warm for your face,nose,ears,and neck,Perfect protection for sping fall and winter
Before wear it,pls wash and put it in sun,It will be more comfortable
COMFORTABLE FUNCTIONAL FABRIC: sanding fleece is moisture wicking and antistatic while keep you warm for the whole winter season
EXQUISITE SEWING CRAFT: makes it tough and durable as you can see in the pictures.With it,you can totally enjoy your winter sports
This fleece is in high quality with good warming effect. Winter has come, the cold weather has come, you need a good head face warmer.
Ski mask can be a perfect choice for you. It is warm enough and versatile for all kinds of winter sports.
Try our best to produce the best and the most valuable products for our customer.

Specifications:
Material: Fleece
One size fits most adults
Head circumference：600mm
Height:310mm

Packing Content:
1 x Fleece warm windproof mask",New,,,,Black,1000,,,25.0,,10,,15.0,China,5,,,,,,,,https://images.tophatter.com/2ae44b199cb641e487d83bbede647764/original.jpg,https://images.tophatter.com/2ae44b199cb641e487d83bbede647764/original.jpg,https://images.tophatter.com/e217a59b35e033eb1b99fdb61919c7cf/original.jpg,https://images.tophatter.com/65bb752097ebff2fcee2cb96c840c814/original.jpg,https://images.tophatter.com/5704ec4a7ecc86f899f5200edecfd2ff/original.jpg,https://images.tophatter.com/6528523d687ff75627e3846265e212de/original.jpg,https://images.tophatter.com/516435f00da478931a7c1e647416c28b/original.jpg
199751745,199751745-Gray,,Best Thermal Fleece Balaclava Outdoor Ski Masks Bike Cyling Beanies Winter Wind Stopper Face Hats,"Condition: New

Available Sizes: 1pcs

Available Colors: Red, Black, Grey


Features:
One size fits most adults
Ideal for motorcyclists,cyclists,skiing,fishing,hiking and for winter use unisex for men and women
Can keep warm for your face,nose,ears,and neck,Perfect protection for sping fall and winter
Before wear it,pls wash and put it in sun,It will be more comfortable
COMFORTABLE FUNCTIONAL FABRIC: sanding fleece is moisture wicking and antistatic while keep you warm for the whole winter season
EXQUISITE SEWING CRAFT: makes it tough and durable as you can see in the pictures.With it,you can totally enjoy your winter sports
This fleece is in high quality with good warming effect. Winter has come, the cold weather has come, you need a good head face warmer.
Ski mask can be a perfect choice for you. It is warm enough and versatile for all kinds of winter sports.
Try our best to produce the best and the most valuable products for our customer.

Specifications:
Material: Fleece
One size fits most adults
Head circumference：600mm
Height:310mm

Packing Content:
1 x Fleece warm windproof mask",New,,,,Gray,1000,,,25.0,,10,,15.0,China,5,,,,,,,,https://images.tophatter.com/2ae44b199cb641e487d83bbede647764/original.jpg,https://images.tophatter.com/2ae44b199cb641e487d83bbede647764/original.jpg,https://images.tophatter.com/e217a59b35e033eb1b99fdb61919c7cf/original.jpg,https://images.tophatter.com/65bb752097ebff2fcee2cb96c840c814/original.jpg,https://images.tophatter.com/5704ec4a7ecc86f899f5200edecfd2ff/original.jpg,https://images.tophatter.com/6528523d687ff75627e3846265e212de/original.jpg,https://images.tophatter.com/516435f00da478931a7c1e647416c28b/original.jpg
201122868,201122868-S-Red,,Womens Pajamas Ladies Yoga Pants Loungewear Drawstring Elastic Loose Sport Wide Leg Hippie,"Condition: New with tags

Available Sizes: S, M, L, XL, XXL

Available Colors: Red, Green, Blue, Purple, Black, Gray


Type:Women Yoga Pants
Description:
Gender: Women Woman,Ladies Lady,Female
Style: Sports Yoga Pants,Fitness Leggings,Sports Trousers,Wide Leg Pants Trousers,Yoga Dance Harem Pants Palazzo
Type: Loose Yoga Pants,Harem Wide Leg Loose Yoga Gym Trousers
Length: Full Length
Pattern Type: Splice,Drawstring Elastic Waist,Patchwork
Color: Red,Gray,Green,Black,Blue,Purple
Size: S,M,L,XL,XXL
Season: Spring,Summer,Autumn,Fall,Winter,All Seasons
Material: 95% polyester 5% cotton
Occasions: Fitness,Yoga, Gymnastics, Zumba,Yoga,Fitness, Running,Jogging,Gym Exercise,Casual,Sports

Features:
1. Full length yoga pants:wide waistband tummy loose pants,
2. Yoga leggings pull on closure and interlock seams reduce irritation and edges lay flat to eliminate chafing.

3. Perfect for yoga, exercise, fitness, running, any type of workout, or everyday use.

Notes:
1. Due to the different monitor and light effect, the actual color of the item might be slightly different from the color showed on the pictures.
2. Slightly color/pattern differences between batches.
3. Size doesn't fit all, please carefully check size chart and select the size based on your real size.

Package Included:
1 x Yoga Pants



Feature:Wide Leg Sport Yoga Pants,Splice ,Patchwork,Long Maxi,Loose Baggy
Occasions: Fitness,Yoga, Gymnastics, Zumba,Yoga,Fitness, Running,Jogging,Gym Exercise,Casual,Sports
Size:S M L XL XXL ,Color:Red,Gray,Green,Black,Blue,PurpleS
Boho Floral Women Wide Leg Hippie Trousers Ladies Yoga Dance Harem Pants Palazzo",New,,,S,Red,1000,,,30.0,,10,,16.0,China,5,,,,,,,,https://images.tophatter.com/defb1cdcbc9fa6ee93b5b58dd31f73fd/original.jpg,https://images.tophatter.com/defb1cdcbc9fa6ee93b5b58dd31f73fd/original.jpg,https://images.tophatter.com/148529a80dbea136d17116c9cc946493/original.jpg,https://images.tophatter.com/683a739f92d680e292bbdd0fa934e27d/original.jpg,https://images.tophatter.com/2e76c454cfb59aefd1883c93e8181ea9/original.jpg,https://images.tophatter.com/5a35099c1659186ef521135606204c4f/original.jpg,https://images.tophatter.com/66ae07be26b43af167a90024bb2a92c8/original.jpg
201122868,201122868-S-Green,,Womens Pajamas Ladies Yoga Pants Loungewear Drawstring Elastic Loose Sport Wide Leg Hippie,"Condition: New with tags

Available Sizes: S, M, L, XL, XXL

Available Colors: Red, Green, Blue, Purple, Black, Gray


Type:Women Yoga Pants
Description:
Gender: Women Woman,Ladies Lady,Female
Style: Sports Yoga Pants,Fitness Leggings,Sports Trousers,Wide Leg Pants Trousers,Yoga Dance Harem Pants Palazzo
Type: Loose Yoga Pants,Harem Wide Leg Loose Yoga Gym Trousers
Length: Full Length
Pattern Type: Splice,Drawstring Elastic Waist,Patchwork
Color: Red,Gray,Green,Black,Blue,Purple
Size: S,M,L,XL,XXL
Season: Spring,Summer,Autumn,Fall,Winter,All Seasons
Material: 95% polyester 5% cotton
Occasions: Fitness,Yoga, Gymnastics, Zumba,Yoga,Fitness, Running,Jogging,Gym Exercise,Casual,Sports

Features:
1. Full length yoga pants:wide waistband tummy loose pants,
2. Yoga leggings pull on closure and interlock seams reduce irritation and edges lay flat to eliminate chafing.

3. Perfect for yoga, exercise, fitness, running, any type of workout, or everyday use.

Notes:
1. Due to the different monitor and light effect, the actual color of the item might be slightly different from the color showed on the pictures.
2. Slightly color/pattern differences between batches.
3. Size doesn't fit all, please carefully check size chart and select the size based on your real size.

Package Included:
1 x Yoga Pants



Feature:Wide Leg Sport Yoga Pants,Splice ,Patchwork,Long Maxi,Loose Baggy
Occasions: Fitness,Yoga, Gymnastics, Zumba,Yoga,Fitness, Running,Jogging,Gym Exercise,Casual,Sports
Size:S M L XL XXL ,Color:Red,Gray,Green,Black,Blue,PurpleS
Boho Floral Women Wide Leg Hippie Trousers Ladies Yoga Dance Harem Pants Palazzo",New,,,S,Green,1000,,,30.0,,10,,16.0,China,5,,,,,,,,https://images.tophatter.com/defb1cdcbc9fa6ee93b5b58dd31f73fd/original.jpg,https://images.tophatter.com/defb1cdcbc9fa6ee93b5b58dd31f73fd/original.jpg,https://images.tophatter.com/148529a80dbea136d17116c9cc946493/original.jpg,https://images.tophatter.com/683a739f92d680e292bbdd0fa934e27d/original.jpg,https://images.tophatter.com/2e76c454cfb59aefd1883c93e8181ea9/original.jpg,https://images.tophatter.com/5a35099c1659186ef521135606204c4f/original.jpg,https://images.tophatter.com/66ae07be26b43af167a90024bb2a92c8/original.jpg
